,date,count,platform
5267,2021-02-22,1029,18
5268,2021-02-23,1036,18
5269,2021-02-24,1103,18
5270,2021-02-25,1125,18
5271,2021-02-26,1093,18
5272,2021-02-27,641,18
5273,2021-02-28,120,18
5274,2021-03-01,1142,18
5275,2021-03-02,1201,18
5276,2021-03-03,1221,18
5277,2021-03-04,1238,18
5278,2021-03-05,1215,18
5279,2021-03-06,650,18
5280,2021-03-07,359,18
5281,2021-03-08,966,18
5282,2021-03-09,1213,18
5283,2021-03-10,1227,18
5284,2021-03-11,1201,18
5285,2021-03-12,1192,18
5286,2021-03-13,279,18
5287,2021-03-14,151,18
5288,2021-03-15,1173,18
5289,2021-03-16,1085,18
5290,2021-03-17,1151,18
5291,2021-03-18,1097,18
5292,2021-03-19,1062,18
5293,2021-03-20,200,18
5294,2021-03-21,75,18
5295,2021-03-22,1028,18
5296,2021-03-23,1057,18
5297,2021-03-24,1192,18
5298,2021-03-25,1169,18
5299,2021-03-26,1151,18
5300,2021-03-27,472,18
5301,2021-03-28,145,18
5302,2021-03-29,1195,18
5303,2021-03-30,1224,18
5304,2021-03-31,1222,18
5305,2021-04-01,1216,18
5306,2021-04-02,1194,18
5307,2021-04-03,235,18
5308,2021-04-04,174,18
5309,2021-04-05,1160,18
5310,2021-04-06,1217,18
5311,2021-04-07,1232,18
5312,2021-04-08,1222,18
5313,2021-04-09,1204,18
5314,2021-04-10,302,18
5315,2021-04-11,218,18
5316,2021-04-12,1155,18
5317,2021-04-13,1227,18
5318,2021-04-14,1222,18
5319,2021-04-15,1218,18
5320,2021-04-16,1198,18
5321,2021-04-17,275,18
5322,2021-04-18,215,18
5323,2021-04-19,1166,18
5324,2021-04-20,1221,18
5325,2021-04-21,1231,18
5326,2021-04-22,1220,18
5327,2021-04-23,1195,18
5328,2021-04-24,663,18
5329,2021-04-25,324,18
5330,2021-04-26,1170,18
5331,2021-04-27,1234,18
5332,2021-04-28,1186,18
5333,2021-04-29,1170,18
5334,2021-04-30,1165,18
5335,2021-05-01,403,18
5336,2021-05-02,318,18
5337,2021-05-03,1084,18
5338,2021-05-04,1157,18
5339,2021-05-05,1185,18
5340,2021-05-06,1168,18
5341,2021-05-07,1157,18
5342,2021-05-08,270,18
5343,2021-05-09,149,18
5344,2021-05-10,1091,18
5345,2021-05-11,1159,18
5346,2021-05-12,1156,18
5347,2021-05-13,1124,18
5348,2021-05-14,1108,18
5349,2021-05-15,242,18
5350,2021-05-16,114,18
5351,2021-05-17,1062,18
5352,2021-05-18,1121,18
5353,2021-05-19,1144,18
5354,2021-05-20,1127,18
5355,2021-05-21,1103,18
5356,2021-05-22,571,18
5357,2021-05-23,238,18
5358,2021-05-24,1100,18
5359,2021-05-25,1151,18
5360,2021-05-26,1167,18
5361,2021-05-27,1155,18
5362,2021-05-28,1133,18
5363,2021-05-29,222,18
5364,2021-05-30,271,18
5365,2021-05-31,1055,18
5366,2021-06-01,1110,18
5367,2021-06-02,1166,18
5368,2021-06-03,1162,18
5369,2021-06-04,1141,18
5370,2021-06-05,253,18
5371,2021-06-06,142,18
5372,2021-06-07,1082,18
5373,2021-06-08,1136,18
5374,2021-06-09,1173,18
5375,2021-06-10,1159,18
5376,2021-06-11,1061,18
5377,2021-06-12,253,18
5378,2021-06-13,141,18
5379,2021-06-14,1072,18
5380,2021-06-15,1116,18
5381,2021-06-16,1158,18
5382,2021-06-17,1162,18
5383,2021-06-18,1145,18
5384,2021-06-19,642,18
5385,2021-06-20,302,18
5386,2021-06-21,1113,18
5387,2021-06-22,1164,18
5388,2021-06-23,1180,18
5389,2021-06-24,1173,18
5390,2021-06-25,1154,18
5391,2021-06-26,249,18
5392,2021-06-27,298,18
5393,2021-06-28,1114,18
5394,2021-06-29,1173,18
5395,2021-06-30,1182,18
5396,2021-07-01,1163,18
5397,2021-07-02,1142,18
5398,2021-07-03,237,18
5399,2021-07-04,141,18
5400,2021-07-05,1084,18
5401,2021-07-06,1123,18
5402,2021-07-07,1158,18
5403,2021-07-08,1148,18
5404,2021-07-09,1064,18
5405,2021-07-10,228,18
5406,2021-07-11,144,18
5407,2021-07-12,1092,18
5408,2021-07-13,1116,18
5409,2021-07-14,1160,18
5410,2021-07-15,1147,18
5411,2021-07-16,1135,18
5412,2021-07-17,607,18
5413,2021-07-18,267,18
5414,2021-07-19,958,18
5415,2021-07-20,1105,18
5416,2021-07-21,1100,18
5417,2021-07-22,1107,18
5418,2021-07-23,1089,18
5419,2021-07-24,451,18
5420,2021-07-25,271,18
5421,2021-07-26,952,18
5422,2021-07-27,1099,18
5423,2021-07-28,1122,18
5424,2021-07-29,1122,18
5425,2021-07-30,1106,18
5426,2021-07-31,471,18
5427,2021-08-01,135,18
5428,2021-08-02,958,18
5429,2021-08-03,1087,18
5430,2021-08-04,1118,18
5431,2021-08-05,1119,18
5432,2021-08-06,1089,18
5433,2021-08-07,474,18
5434,2021-08-08,145,18
5435,2021-08-09,971,18
5436,2021-08-10,1113,18
5437,2021-08-11,1132,18
5438,2021-08-12,1139,18
5439,2021-08-13,1115,18
5440,2021-08-14,824,18
5441,2021-08-15,550,18
5442,2021-08-16,1071,18
5443,2021-08-17,1114,18
5444,2021-08-18,1002,18
5445,2021-08-19,1001,18
5446,2021-08-20,979,18
5447,2021-08-21,249,18
5448,2021-08-22,283,18
5449,2021-08-23,960,18
5450,2021-08-24,1007,18
5451,2021-08-25,1011,18
5482,2020-01-29,1,19
5483,2020-02-17,1,19
5484,2020-02-18,13,19
5485,2020-02-19,202,19
5486,2020-02-20,216,19
5487,2020-02-21,193,19
5488,2020-02-22,68,19
5489,2020-02-23,63,19
5490,2020-02-24,250,19
5491,2020-02-25,252,19
5492,2020-02-26,253,19
5493,2020-02-27,262,19
5494,2020-02-28,256,19
5495,2020-02-29,82,19
5496,2020-03-01,66,19
5497,2020-03-02,259,19
5498,2020-03-03,254,19
5499,2020-03-04,258,19
5500,2020-03-05,266,19
5501,2020-03-06,255,19
5502,2020-03-07,82,19
5503,2020-03-08,68,19
5504,2020-03-09,253,19
5505,2020-03-10,258,19
5506,2020-03-11,255,19
5507,2020-03-12,265,19
5508,2020-03-13,254,19
5509,2020-03-14,89,19
5510,2020-03-15,68,19
5511,2020-03-16,258,19
5512,2020-03-17,261,19
5513,2020-03-18,262,19
5514,2020-03-19,265,19
5515,2020-03-20,257,19
5516,2020-03-21,80,19
5517,2020-03-22,62,19
5518,2020-03-23,256,19
5519,2020-03-24,254,19
5520,2020-03-25,254,19
5521,2020-03-26,256,19
5522,2020-03-27,250,19
5523,2020-03-28,78,19
5524,2020-03-29,61,19
5525,2020-03-30,252,19
5526,2020-03-31,248,19
5527,2020-04-01,252,19
5528,2020-04-02,251,19
5529,2020-04-03,247,19
5530,2020-04-04,78,19
5531,2020-04-05,63,19
5532,2020-04-06,252,19
5533,2020-04-07,255,19
5534,2020-04-08,251,19
5535,2020-04-09,256,19
5536,2020-04-10,249,19
5537,2020-04-11,79,19
5538,2020-04-12,63,19
5539,2020-04-13,256,19
5540,2020-04-14,252,19
5541,2020-04-15,255,19
5542,2020-04-16,256,19
5543,2020-04-17,250,19
5544,2020-04-18,75,19
5545,2020-04-19,60,19
5546,2020-04-20,246,19
5547,2020-04-21,246,19
5548,2020-04-22,250,19
5549,2020-04-23,254,19
5550,2020-04-24,245,19
5551,2020-04-25,77,19
5552,2020-04-26,63,19
5553,2020-04-27,246,19
5554,2020-04-28,250,19
5555,2020-04-29,256,19
5556,2020-04-30,257,19
5557,2020-05-01,245,19
5558,2020-05-02,78,19
5559,2020-05-03,62,19
5560,2020-05-04,248,19
5561,2020-05-05,249,19
5562,2020-05-06,249,19
5563,2020-05-07,259,19
5564,2020-05-08,250,19
5565,2020-05-09,83,19
5566,2020-05-10,65,19
5567,2020-05-11,248,19
5568,2020-05-12,253,19
5569,2020-05-13,260,19
5570,2020-05-14,259,19
5571,2020-05-15,247,19
5572,2020-05-16,84,19
5573,2020-05-17,60,19
5574,2020-05-18,249,19
5575,2020-05-19,245,19
5576,2020-05-20,266,19
5577,2020-05-21,272,19
5578,2020-05-22,255,19
5579,2020-05-23,87,19
5580,2020-05-24,64,19
5581,2020-05-25,255,19
5582,2020-05-26,259,19
5583,2020-05-27,255,19
5584,2020-05-28,268,19
5585,2020-05-29,259,19
5586,2020-05-30,79,19
5587,2020-05-31,57,19
5588,2020-06-01,260,19
5589,2020-06-02,264,19
5590,2020-06-03,269,19
5591,2020-06-04,272,19
5592,2020-06-05,259,19
5593,2020-06-06,91,19
5594,2020-06-07,65,19
5595,2020-06-08,264,19
5596,2020-06-09,261,19
5597,2020-06-10,274,19
5598,2020-06-11,265,19
5599,2020-06-12,257,19
5600,2020-06-13,89,19
5601,2020-06-14,67,19
5602,2020-06-15,266,19
5603,2020-06-16,271,19
5604,2020-06-17,273,19
5605,2020-06-18,275,19
5606,2020-06-19,263,19
5607,2020-06-20,88,19
5608,2020-06-21,62,19
5609,2020-06-22,270,19
5610,2020-06-23,279,19
5611,2020-06-24,273,19
5612,2020-06-25,275,19
5613,2020-06-26,266,19
5614,2020-06-27,94,19
5615,2020-06-28,69,19
5616,2020-06-29,269,19
5617,2020-06-30,274,19
5618,2020-07-01,271,19
5619,2020-07-02,275,19
5620,2020-07-03,268,19
5621,2020-07-04,89,19
5622,2020-07-05,67,19
5623,2020-07-06,272,19
5624,2020-07-07,268,19
5625,2020-07-08,276,19
5626,2020-07-09,270,19
5627,2020-07-10,264,19
5628,2020-07-11,84,19
5629,2020-07-12,72,19
5630,2020-07-13,280,19
5631,2020-07-14,280,19
5632,2020-07-15,280,19
5633,2020-07-16,290,19
5634,2020-07-17,277,19
5635,2020-07-18,99,19
5636,2020-07-19,73,19
5637,2020-07-20,283,19
5638,2020-07-21,280,19
5639,2020-07-22,282,19
5640,2020-07-23,291,19
5641,2020-07-24,278,19
5642,2020-07-25,101,19
5643,2020-07-26,72,19
5644,2020-07-27,283,19
5645,2020-07-28,284,19
5646,2020-07-29,285,19
5647,2020-07-30,288,19
5648,2020-07-31,275,19
5649,2020-08-01,102,19
5650,2020-08-02,71,19
5651,2020-08-03,278,19
5652,2020-08-04,279,19
5653,2020-08-05,283,19
5654,2020-08-06,283,19
5655,2020-08-07,277,19
5656,2020-08-08,98,19
5657,2020-08-09,70,19
5658,2020-08-10,270,19
5659,2020-08-11,279,19
5660,2020-08-12,273,19
5661,2020-08-13,281,19
5662,2020-08-14,276,19
5663,2020-08-15,96,19
5664,2020-08-16,68,19
5665,2020-08-17,267,19
5666,2020-08-18,278,19
5667,2020-08-19,274,19
5668,2020-08-20,275,19
5669,2020-08-21,273,19
5670,2020-08-22,96,19
5671,2020-08-23,68,19
5672,2020-08-24,265,19
5673,2020-08-25,278,19
5674,2020-08-26,269,19
5675,2020-08-27,278,19
5676,2020-08-28,269,19
5677,2020-08-29,87,19
5678,2020-08-30,67,19
5679,2020-08-31,269,19
5680,2020-09-01,273,19
5681,2020-09-02,273,19
5682,2020-09-03,274,19
5683,2020-09-04,269,19
5684,2020-09-05,93,19
5685,2020-09-06,71,19
5686,2020-09-07,307,19
5687,2020-09-08,313,19
5688,2020-09-09,314,19
5689,2020-09-10,317,19
5690,2020-09-11,306,19
5691,2020-09-12,111,19
5692,2020-09-13,68,19
5693,2020-09-14,307,19
5694,2020-09-15,316,19
5695,2020-09-16,315,19
5696,2020-09-17,318,19
5697,2020-09-18,312,19
5698,2020-09-19,110,19
5699,2020-09-20,68,19
5700,2020-09-21,301,19
5701,2020-09-22,314,19
5702,2020-09-23,310,19
5703,2020-09-24,315,19
5704,2020-09-25,309,19
5705,2020-09-26,120,19
5706,2020-09-27,68,19
5707,2020-09-28,308,19
5708,2020-09-29,313,19
5709,2020-09-30,312,19
5710,2020-10-01,318,19
5711,2020-10-02,308,19
5712,2020-10-03,110,19
5713,2020-10-04,73,19
5714,2020-10-05,324,19
5715,2020-10-06,337,19
5716,2020-10-07,345,19
5717,2020-10-08,344,19
5718,2020-10-09,326,19
5719,2020-10-10,171,19
5720,2020-10-11,82,19
5721,2020-10-12,328,19
5722,2020-10-13,332,19
5723,2020-10-14,336,19
5724,2020-10-15,333,19
5725,2020-10-16,325,19
5726,2020-10-17,179,19
5727,2020-10-18,83,19
5728,2020-10-19,335,19
5729,2020-10-20,349,19
5730,2020-10-21,354,19
5731,2020-10-22,356,19
5732,2020-10-23,343,19
5733,2020-10-24,296,19
5734,2020-10-25,149,19
5735,2020-10-26,338,19
5736,2020-10-27,352,19
5737,2020-10-28,354,19
5738,2020-10-29,351,19
5739,2020-10-30,347,19
5740,2020-10-31,292,19
5741,2020-11-01,162,19
5742,2020-11-02,348,19
5743,2020-11-03,359,19
5744,2020-11-04,363,19
5745,2020-11-05,363,19
5746,2020-11-06,359,19
5747,2020-11-07,305,19
5748,2020-11-08,156,19
5749,2020-11-09,350,19
5750,2020-11-10,357,19
5751,2020-11-11,366,19
5752,2020-11-12,359,19
5753,2020-11-13,359,19
5754,2020-11-14,303,19
5755,2020-11-15,165,19
5756,2020-11-16,345,19
5757,2020-11-17,354,19
5758,2020-11-18,354,19
5759,2020-11-19,350,19
5760,2020-11-20,349,19
5761,2020-11-21,198,19
5762,2020-11-22,95,19
5763,2020-11-23,340,19
5764,2020-11-24,343,19
5765,2020-11-25,353,19
5766,2020-11-26,351,19
5767,2020-11-27,347,19
5768,2020-11-28,204,19
5769,2020-11-29,81,19
5770,2020-11-30,343,19
5771,2020-12-01,350,19
5772,2020-12-02,347,19
5773,2020-12-03,350,19
5774,2020-12-04,339,19
5775,2020-12-05,192,19
5776,2020-12-06,89,19
5777,2020-12-07,340,19
5778,2020-12-08,345,19
5779,2020-12-09,346,19
5780,2020-12-10,348,19
5781,2020-12-11,341,19
5782,2020-12-12,187,19
5783,2020-12-13,86,19
5784,2020-12-14,346,19
5785,2020-12-15,353,19
5786,2020-12-16,347,19
5787,2020-12-17,348,19
5788,2020-12-18,346,19
5789,2020-12-19,193,19
5790,2020-12-20,112,19
5791,2020-12-21,346,19
5792,2020-12-22,352,19
5793,2020-12-23,351,19
5794,2020-12-24,353,19
5795,2020-12-25,346,19
5796,2020-12-26,235,19
5797,2020-12-27,155,19
5798,2020-12-28,346,19
5799,2020-12-29,346,19
5800,2020-12-30,348,19
5801,2020-12-31,331,19
5802,2021-01-01,315,19
5803,2021-01-02,163,19
5804,2021-01-03,98,19
5805,2021-01-04,347,19
5806,2021-01-05,349,19
5807,2021-01-06,349,19
5808,2021-01-07,342,19
5809,2021-01-08,344,19
5810,2021-01-09,201,19
5811,2021-01-10,108,19
5812,2021-01-11,344,19
5813,2021-01-12,354,19
5814,2021-01-13,350,19
5815,2021-01-14,354,19
5816,2021-01-15,348,19
5817,2021-01-16,193,19
5818,2021-01-17,87,19
5819,2021-01-18,344,19
5820,2021-01-19,351,19
5821,2021-01-20,350,19
5822,2021-01-21,349,19
5823,2021-01-22,345,19
5824,2021-01-23,173,19
5825,2021-01-24,87,19
5826,2021-01-25,343,19
5827,2021-01-26,348,19
5828,2021-01-27,347,19
5829,2021-01-28,349,19
5830,2021-01-29,349,19
5831,2021-01-30,183,19
5832,2021-01-31,80,19
5833,2021-02-01,346,19
5834,2021-02-02,346,19
5835,2021-02-03,351,19
5836,2021-02-04,348,19
5837,2021-02-05,344,19
5838,2021-02-06,173,19
5839,2021-02-07,82,19
5840,2021-02-08,342,19
5841,2021-02-09,348,19
5842,2021-02-10,347,19
5843,2021-02-11,343,19
5844,2021-02-12,344,19
5845,2021-02-13,175,19
5846,2021-02-14,85,19
5847,2021-02-15,342,19
5848,2021-02-16,349,19
5849,2021-02-17,346,19
5850,2021-02-18,350,19
5851,2021-02-19,341,19
5852,2021-02-20,178,19
5853,2021-02-21,97,19
5854,2021-02-22,342,19
5855,2021-02-23,343,19
5856,2021-02-24,349,19
5857,2021-02-25,349,19
5858,2021-02-26,344,19
5859,2021-02-27,189,19
5860,2021-02-28,83,19
5861,2021-03-01,319,19
5862,2021-03-02,332,19
5863,2021-03-03,330,19
5864,2021-03-04,329,19
5865,2021-03-05,319,19
5866,2021-03-06,160,19
5867,2021-03-07,101,19
5868,2021-03-08,315,19
5869,2021-03-09,329,19
5870,2021-03-10,330,19
5871,2021-03-11,328,19
5872,2021-03-12,321,19
5873,2021-03-13,175,19
5874,2021-03-14,86,19
5875,2021-03-15,321,19
5876,2021-03-16,332,19
5877,2021-03-17,334,19
5878,2021-03-18,327,19
5879,2021-03-19,318,19
5880,2021-03-20,157,19
5881,2021-03-21,83,19
5882,2021-03-22,323,19
5883,2021-03-23,329,19
5884,2021-03-24,330,19
5885,2021-03-25,335,19
5886,2021-03-26,322,19
5887,2021-03-27,159,19
5888,2021-03-28,77,19
5889,2021-03-29,318,19
5890,2021-03-30,330,19
5891,2021-03-31,328,19
5892,2021-04-01,332,19
5893,2021-04-02,317,19
5894,2021-04-03,135,19
5895,2021-04-04,80,19
5896,2021-04-05,320,19
5897,2021-04-06,329,19
5898,2021-04-07,331,19
5899,2021-04-08,333,19
5900,2021-04-09,316,19
5901,2021-04-10,137,19
5902,2021-04-11,74,19
5903,2021-04-12,321,19
5904,2021-04-13,332,19
5905,2021-04-14,330,19
5906,2021-04-15,329,19
5907,2021-04-16,319,19
5908,2021-04-17,148,19
5909,2021-04-18,77,19
5910,2021-04-19,322,19
5911,2021-04-20,329,19
5912,2021-04-21,335,19
5913,2021-04-22,324,19
5914,2021-04-23,323,19
5915,2021-04-24,137,19
5916,2021-04-25,74,19
5917,2021-04-26,316,19
5918,2021-04-27,331,19
5919,2021-04-28,330,19
5920,2021-04-29,324,19
5921,2021-04-30,319,19
5922,2021-05-01,138,19
5923,2021-05-02,77,19
5924,2021-05-03,320,19
5925,2021-05-04,325,19
5926,2021-05-05,330,19
5927,2021-05-06,327,19
5928,2021-05-07,320,19
5929,2021-05-08,146,19
5930,2021-05-09,77,19
5931,2021-05-10,315,19
5932,2021-05-11,330,19
5933,2021-05-12,330,19
5934,2021-05-13,327,19
5935,2021-05-14,319,19
5936,2021-05-15,146,19
5937,2021-05-16,75,19
5938,2021-05-17,315,19
5939,2021-05-18,325,19
5940,2021-05-19,330,19
5941,2021-05-20,326,19
5942,2021-05-21,318,19
5943,2021-05-22,130,19
5944,2021-05-23,89,19
5945,2021-05-24,399,19
5946,2021-05-25,407,19
5947,2021-05-26,407,19
5948,2021-05-27,404,19
5949,2021-05-28,397,19
5950,2021-05-29,149,19
5951,2021-05-30,85,19
5952,2021-05-31,396,19
5953,2021-06-01,406,19
5954,2021-06-02,410,19
5955,2021-06-03,414,19
5956,2021-06-04,400,19
5957,2021-06-05,151,19
5958,2021-06-06,87,19
5959,2021-06-07,397,19
5960,2021-06-08,407,19
5961,2021-06-09,417,19
5962,2021-06-10,418,19
5963,2021-06-11,398,19
5964,2021-06-12,151,19
5965,2021-06-13,91,19
5966,2021-06-14,398,19
5967,2021-06-15,404,19
5968,2021-06-16,412,19
5969,2021-06-17,413,19
5970,2021-06-18,399,19
5971,2021-06-19,155,19
5972,2021-06-20,99,19
5973,2021-06-21,412,19
5974,2021-06-22,418,19
5975,2021-06-23,424,19
5976,2021-06-24,427,19
5977,2021-06-25,412,19
5978,2021-06-26,168,19
5979,2021-06-27,101,19
5980,2021-06-28,413,19
5981,2021-06-29,420,19
5982,2021-06-30,429,19
5983,2021-07-01,429,19
5984,2021-07-02,415,19
5985,2021-07-03,155,19
5986,2021-07-04,100,19
5987,2021-07-05,412,19
5988,2021-07-06,421,19
5989,2021-07-07,424,19
5990,2021-07-08,424,19
5991,2021-07-09,417,19
5992,2021-07-10,152,19
5993,2021-07-11,102,19
5994,2021-07-12,418,19
5995,2021-07-13,418,19
5996,2021-07-14,429,19
5997,2021-07-15,429,19
5998,2021-07-16,418,19
5999,2021-07-17,151,19
6000,2021-07-18,98,19
6001,2021-07-19,416,19
6002,2021-07-20,418,19
6003,2021-07-21,424,19
6004,2021-07-22,418,19
6005,2021-07-23,410,19
6006,2021-07-24,158,19
6007,2021-07-25,103,19
6008,2021-07-26,408,19
6009,2021-07-27,419,19
6010,2021-07-28,421,19
6011,2021-07-29,419,19
6012,2021-07-30,409,19
6013,2021-07-31,163,19
6014,2021-08-01,97,19
6015,2021-08-02,410,19
6016,2021-08-03,414,19
6017,2021-08-04,419,19
6018,2021-08-05,417,19
6019,2021-08-06,406,19
6020,2021-08-07,160,19
6021,2021-08-08,103,19
6022,2021-08-09,405,19
6023,2021-08-10,410,19
6024,2021-08-11,417,19
6025,2021-08-12,417,19
6026,2021-08-13,407,19
6027,2021-08-14,160,19
6028,2021-08-15,91,19
6029,2021-08-16,395,19
6030,2021-08-17,403,19
6031,2021-08-18,406,19
6032,2021-08-19,405,19
6033,2021-08-20,395,19
6034,2021-08-21,159,19
6035,2021-08-22,93,19
6036,2021-08-23,397,19
6037,2021-08-24,404,19
6038,2021-08-25,406,19
6057,2021-02-01,1,20
6058,2021-02-02,1,20
6059,2021-02-18,38,20
6060,2021-02-19,39,20
6061,2021-02-20,33,20
6062,2021-02-21,14,20
6063,2021-02-22,21,20
6064,2021-02-23,34,20
6065,2021-02-24,40,20
6066,2021-02-25,39,20
6067,2021-02-26,38,20
6068,2021-02-27,32,20
6069,2021-02-28,14,20
6070,2021-03-01,26,20
6071,2021-03-02,40,20
6072,2021-03-03,39,20
6073,2021-03-04,39,20
6074,2021-03-05,38,20
6075,2021-03-06,30,20
6076,2021-03-07,13,20
6077,2021-03-08,17,20
6078,2021-03-09,42,20
6079,2021-03-10,42,20
6080,2021-03-11,39,20
6081,2021-03-12,37,20
6082,2021-03-13,32,20
6083,2021-03-14,15,20
6084,2021-03-15,27,20
6085,2021-03-16,40,20
6086,2021-03-17,39,20
6087,2021-03-18,38,20
6088,2021-03-19,37,20
6089,2021-03-20,27,20
6090,2021-03-21,14,20
6091,2021-03-22,26,20
6092,2021-03-23,40,20
6093,2021-03-24,39,20
6094,2021-03-25,40,20
6095,2021-03-26,38,20
6096,2021-03-27,30,20
6097,2021-03-28,18,20
6098,2021-03-29,31,20
6099,2021-03-30,45,20
6100,2021-03-31,43,20
6101,2021-04-01,40,20
6102,2021-04-02,39,20
6103,2021-04-03,31,20
6104,2021-04-04,15,20
6105,2021-04-05,27,20
6106,2021-04-06,42,20
6107,2021-04-07,44,20
6108,2021-04-08,40,20
6109,2021-04-09,39,20
6110,2021-04-10,30,20
6111,2021-04-11,15,20
6112,2021-04-12,29,20
6113,2021-04-13,42,20
6114,2021-04-14,43,20
6115,2021-04-15,40,20
6116,2021-04-16,37,20
6117,2021-04-17,32,20
6118,2021-04-18,15,20
6119,2021-04-19,26,20
6120,2021-04-20,42,20
6121,2021-04-21,42,20
6122,2021-04-22,42,20
6123,2021-04-23,38,20
6124,2021-04-24,29,20
6125,2021-04-25,21,20
6126,2021-04-26,27,20
6127,2021-04-27,43,20
6128,2021-04-28,43,20
6129,2021-04-29,40,20
6130,2021-04-30,38,20
6131,2021-05-01,29,20
6132,2021-05-02,14,20
6133,2021-05-03,24,20
6134,2021-05-04,41,20
6135,2021-05-05,39,20
6136,2021-05-06,40,20
6137,2021-05-07,38,20
6138,2021-05-08,31,20
6139,2021-05-09,15,20
6140,2021-05-10,25,20
6141,2021-05-11,44,20
6142,2021-05-12,43,20
6143,2021-05-13,39,20
6144,2021-05-14,38,20
6145,2021-05-15,31,20
6146,2021-05-16,16,20
6147,2021-05-17,28,20
6148,2021-05-18,45,20
6149,2021-05-19,41,20
6150,2021-05-20,40,20
6151,2021-05-21,38,20
6152,2021-05-22,31,20
6153,2021-05-23,17,20
6154,2021-05-24,31,20
6155,2021-05-25,43,20
6156,2021-05-26,41,20
6157,2021-05-27,39,20
6158,2021-05-28,38,20
6159,2021-05-29,29,20
6160,2021-05-30,13,20
6161,2021-05-31,29,20
6162,2021-06-01,42,20
6163,2021-06-02,41,20
6164,2021-06-03,40,20
6165,2021-06-04,35,20
6166,2021-06-05,31,20
6167,2021-06-06,16,20
6168,2021-06-07,23,20
6169,2021-06-08,41,20
6170,2021-06-09,41,20
6171,2021-06-10,39,20
6172,2021-06-11,37,20
6173,2021-06-12,33,20
6174,2021-06-13,17,20
6175,2021-06-14,26,20
6176,2021-06-15,43,20
6177,2021-06-16,44,20
6178,2021-06-17,37,20
6179,2021-06-18,35,20
6180,2021-06-19,32,20
6181,2021-06-20,23,20
6182,2021-06-21,29,20
6183,2021-06-22,39,20
6184,2021-06-23,42,20
6185,2021-06-24,39,20
6186,2021-06-25,37,20
6187,2021-06-26,36,20
6188,2021-06-27,23,20
6189,2021-06-28,29,20
6190,2021-06-29,43,20
6191,2021-06-30,42,20
6192,2021-07-01,41,20
6193,2021-07-02,37,20
6194,2021-07-03,31,20
6195,2021-07-04,19,20
6196,2021-07-05,28,20
6197,2021-07-06,44,20
6198,2021-07-07,46,20
6199,2021-07-08,45,20
6200,2021-07-09,40,20
6201,2021-07-10,35,20
6202,2021-07-11,22,20
6203,2021-07-12,31,20
6204,2021-07-13,44,20
6205,2021-07-14,45,20
6206,2021-07-15,44,20
6207,2021-07-16,38,20
6208,2021-07-17,36,20
6209,2021-07-18,25,20
6210,2021-07-19,30,20
6211,2021-07-20,45,20
6212,2021-07-21,46,20
6213,2021-07-22,45,20
6214,2021-07-23,44,20
6215,2021-07-24,38,20
6216,2021-07-25,24,20
6217,2021-07-26,35,20
6218,2021-07-27,46,20
6219,2021-07-28,46,20
6220,2021-07-29,45,20
6221,2021-07-30,44,20
6222,2021-07-31,37,20
6223,2021-08-01,18,20
6224,2021-08-02,30,20
6225,2021-08-03,38,20
6226,2021-08-04,41,20
6227,2021-08-05,39,20
6228,2021-08-06,38,20
6229,2021-08-07,28,20
6230,2021-08-08,17,20
6231,2021-08-09,26,20
6232,2021-08-10,38,20
6233,2021-08-11,41,20
6234,2021-08-12,36,20
6235,2021-08-13,39,20
6236,2021-08-14,30,20
6237,2021-08-15,20,20
6238,2021-08-16,27,20
6239,2021-08-17,43,20
6240,2021-08-18,38,20
6241,2021-08-19,39,20
6242,2021-08-20,36,20
6243,2021-08-21,32,20
6244,2021-08-22,19,20
6245,2021-08-23,27,20
6246,2021-08-24,41,20
6247,2021-08-25,41,20
6254,2021-06-01,42,21
6255,2021-06-02,39,21
6256,2021-06-03,41,21
6257,2021-06-04,42,21
6258,2021-06-05,19,21
6259,2021-06-06,6,21
6260,2021-06-07,34,21
6261,2021-06-08,40,21
6262,2021-06-09,44,21
6263,2021-06-10,42,21
6264,2021-06-11,43,21
6265,2021-06-12,19,21
6266,2021-06-13,6,21
6267,2021-06-14,34,21
6268,2021-06-15,39,21
6269,2021-06-16,44,21
6270,2021-06-17,41,21
6271,2021-06-18,42,21
6272,2021-06-19,21,21
6273,2021-06-20,6,21
6274,2021-06-21,36,21
6275,2021-06-22,53,21
6276,2021-06-23,60,21
6277,2021-06-24,98,21
6278,2021-06-25,61,21
6279,2021-06-26,29,21
6280,2021-06-27,14,21
6281,2021-06-28,55,21
6282,2021-06-29,71,21
6283,2021-06-30,96,21
6284,2021-07-01,156,21
6285,2021-07-02,148,21
6286,2021-07-03,65,21
6287,2021-07-04,24,21
6288,2021-07-05,140,21
6289,2021-07-06,196,21
6290,2021-07-07,200,21
6291,2021-07-08,207,21
6292,2021-07-09,218,21
6293,2021-07-10,90,21
6294,2021-07-11,45,21
6295,2021-07-12,176,21
6296,2021-07-13,231,21
6297,2021-07-14,214,21
6298,2021-07-15,208,21
6299,2021-07-16,223,21
6300,2021-07-17,93,21
6301,2021-07-18,43,21
6302,2021-07-19,165,21
6303,2021-07-20,217,21
6304,2021-07-21,206,21
6305,2021-07-22,205,21
6306,2021-07-23,218,21
6307,2021-07-24,112,21
6308,2021-07-25,56,21
6309,2021-07-26,181,21
6310,2021-07-27,237,21
